latitude,longitude,color,year,country,sector
40.83,-98.58,cyan,2014,USA,Hotels and restaurants
52.902,10.618,cyan,2014,Germany,Activities of membership organisation
,,cyan,2014,Germany,Activities of membership organisation
35.84,103.45,cyan,2014,China,Wholesale trade and commission trade
54.902,-7.382,cyan,2014,Ireland,Computer and related activities
,,cyan,2014,Ireland,Computer and related activities
47.0,2.0,cyan,2014,France,Hotels and restaurants
37.742,104.068,cyan,2014,China,Public administration and defence; social security
,,cyan,2014,China,Public administration and defence; social security
40.83,-98.58,cyan,2014,USA,Hotels and restaurants
52.902,10.618,cyan,2014,Germany,"Recreational, cultural and sporting activities"
,,cyan,2014,Germany,"Recreational, cultural and sporting activities"
51.0,10.0,cyan,2014,Germany,Hotels and restaurants
42.732,-97.962,cyan,2014,USA,Public administration and defence; social security
,,cyan,2014,USA,Public administration and defence; social security
40.83,-98.58,cyan,2014,USA,Hotels and restaurants
37.742,104.068,cyan,2014,China,Other service activities
,,cyan,2014,China,Other service activities
40.83,-98.58,cyan,2014,USA,Hotels and restaurants
52.1756,8.382,cyan,2014,Germany,Manufacture of machinery
,,cyan,2014,Germany,Manufacture of machinery
40.2,-3.5,cyan,2014,Spain,Hotels and restaurants
37.742,104.068,cyan,2014,China,Public administration and defence; social security
,,cyan,2014,China,Public administration and defence; social security
40.83,-98.58,cyan,2014,USA,Hotels and restaurants
37.742,104.068,cyan,2014,China,"Recreational, cultural and sporting activities"
,,cyan,2014,China,"Recreational, cultural and sporting activities"
40.83,-98.58,cyan,2014,USA,Hotels and restaurants
52.902,10.618,cyan,2014,Germany,Public administration and defence; social security
,,cyan,2014,Germany,Public administration and defence; social security
14.0,101.0,cyan,2014,RoW Asia and Pacific,Construction
33.098,136.618,cyan,2014,Japan,Construction
,,cyan,2014,Japan,Construction
40.83,-98.58,cyan,2014,USA,Hotels and restaurants
37.742,104.068,cyan,2014,China,Computer and related activities
,,cyan,2014,China,Computer and related activities
47.0,2.0,cyan,2014,France,Hotels and restaurants
33.938,104.068,cyan,2014,China,Construction
,,cyan,2014,China,Construction
42.5,12.5,cyan,2014,Italy,Hotels and restaurants
37.742,104.068,cyan,2014,China,Other business activities
,,cyan,2014,China,Other business activities
40.2,-3.5,cyan,2014,Spain,Hotels and restaurants
33.938,104.068,cyan,2014,China,Construction
,,cyan,2014,China,Construction
51.0,10.0,cyan,2014,Germany,Hotels and restaurants
37.742,104.068,cyan,2014,China,Other business activities
,,cyan,2014,China,Other business activities
40.83,-98.58,cyan,2014,USA,Hotels and restaurants
37.0156,101.832,cyan,2014,China,Manufacture of electrical machinery
,,cyan,2014,China,Manufacture of electrical machinery
40.83,-98.58,cyan,2014,USA,Hotels and restaurants
52.902,10.618,cyan,2014,Germany,Other land transport
,,cyan,2014,Germany,Other land transport
40.83,-98.58,cyan,2014,USA,Hotels and restaurants
48.902,2.618,cyan,2014,France,Other service activities
,,cyan,2014,France,Other service activities
51.0,10.0,cyan,2014,Germany,Construction
33.098,136.618,cyan,2014,Japan,Construction
,,cyan,2014,Japan,Construction
14.0,101.0,cyan,2014,RoW Asia and Pacific,Wholesale trade and commission trade
37.0156,101.832,cyan,2014,China,Manufacture of electrical machinery
,,cyan,2014,China,Manufacture of electrical machinery
40.83,-98.58,cyan,2014,USA,Hotels and restaurants
52.902,10.618,cyan,2014,Germany,Financial intermediation
,,cyan,2014,Germany,Financial intermediation
36.0,128.0,cyan,2014,South Korea,Construction
33.098,136.618,cyan,2014,Japan,Construction
,,cyan,2014,Japan,Construction
40.83,-98.58,cyan,2014,USA,Hotels and restaurants
52.902,10.618,cyan,2014,Germany,Activities auxiliary to financial intermediation
,,cyan,2014,Germany,Activities auxiliary to financial intermediation
14.0,101.0,cyan,2014,RoW Asia and Pacific,Wholesale trade and commission trade
48.738,5.288,cyan,2014,Belgium,Wholesale trade and commission trade
,,cyan,2014,Belgium,Wholesale trade and commission trade
35.84,103.45,cyan,2014,China,Construction
33.098,136.618,cyan,2014,Japan,Construction
,,cyan,2014,Japan,Construction
40.83,-98.58,cyan,2014,USA,Hotels and restaurants
52.902,10.618,cyan,2014,Germany,Supporting and auxiliary transport activities
,,cyan,2014,Germany,Supporting and auxiliary transport activities
35.84,103.45,cyan,2014,China,"Retail trade, except of motor vehicles"
37.902,128.618,cyan,2014,South Korea,Post and telecommunications
,,cyan,2014,South Korea,Post and telecommunications
35.84,103.45,cyan,2014,China,Wholesale trade and commission trade
33.098,136.618,cyan,2014,Japan,Wholesale trade and commission trade
,,cyan,2014,Japan,Wholesale trade and commission trade
40.2,-3.5,cyan,2014,Spain,Hotels and restaurants
42.732,-97.962,cyan,2014,USA,Other business activities
,,cyan,2014,USA,Other business activities
47.0,2.0,cyan,2014,France,Hotels and restaurants
42.732,-97.962,cyan,2014,USA,Other business activities
,,cyan,2014,USA,Other business activities
42.5,12.5,cyan,2014,Italy,Hotels and restaurants
37.742,104.068,cyan,2014,China,Public administration and defence; social security
,,cyan,2014,China,Public administration and defence; social security
40.83,-98.58,cyan,2014,USA,Hotels and restaurants
48.902,2.618,cyan,2014,France,"Recreational, cultural and sporting activities"
,,cyan,2014,France,"Recreational, cultural and sporting activities"
40.83,-98.58,cyan,2014,USA,Hotels and restaurants
37.0156,101.832,cyan,2014,China,Processing of food products
,,cyan,2014,China,Processing of food products
51.0,10.0,cyan,2014,Germany,Hotels and restaurants
37.742,104.068,cyan,2014,China,Public administration and defence; social security
,,cyan,2014,China,Public administration and defence; social security
23.72,44.12,cyan,2014,RoW Middle East,Wholesale trade and commission trade
37.0156,101.832,cyan,2014,China,Chemicals
,,cyan,2014,China,Chemicals
51.0,10.0,cyan,2014,Germany,Transport via railways
45.098,2.618,cyan,2014,France,Transport via railways
,,cyan,2014,France,Transport via railways
-25.5,135.0,cyan,2014,Australia,Hotels and restaurants
37.742,104.068,cyan,2014,China,Other business activities
,,cyan,2014,China,Other business activities
14.0,101.0,cyan,2014,RoW Asia and Pacific,Wholesale trade and commission trade
37.0156,101.832,cyan,2014,China,Manufacture of rubber and plastic products
,,cyan,2014,China,Manufacture of rubber and plastic products
54.6,-2.0,cyan,2014,United Kingdom,Hotels and restaurants
42.732,-97.962,cyan,2014,USA,Public administration and defence; social security
,,cyan,2014,USA,Public administration and defence; social security
42.5,12.5,cyan,2014,Italy,Hotels and restaurants
33.938,104.068,cyan,2014,China,Construction
,,cyan,2014,China,Construction
-25.5,135.0,cyan,2014,Australia,Hotels and restaurants
42.732,-97.962,cyan,2014,USA,Public administration and defence; social security
,,cyan,2014,USA,Public administration and defence; social security
40.83,-98.58,cyan,2014,USA,Hotels and restaurants
45.098,2.618,cyan,2014,France,Construction
,,cyan,2014,France,Construction
40.2,-3.5,cyan,2014,Spain,Hotels and restaurants
48.902,2.618,cyan,2014,France,Other business activities
,,cyan,2014,France,Other business activities
54.6,-2.0,cyan,2014,United Kingdom,Hotels and restaurants
37.742,104.068,cyan,2014,China,Other business activities
,,cyan,2014,China,Other business activities
14.0,101.0,cyan,2014,RoW Asia and Pacific,Wholesale trade and commission trade
37.0156,101.832,cyan,2014,China,Chemicals
,,cyan,2014,China,Chemicals
35.84,103.45,cyan,2014,China,"Retail trade, except of motor vehicles"
56.502,-1.382,cyan,2014,United Kingdom,Air transport
,,cyan,2014,United Kingdom,Air transport
51.0,10.0,cyan,2014,Germany,Hotels and restaurants
33.938,104.068,cyan,2014,China,Construction
,,cyan,2014,China,Construction
46.8,8.23,cyan,2014,Switzerland,Wholesale trade and commission trade
54.902,-7.382,cyan,2014,Ireland,Computer and related activities
,,cyan,2014,Ireland,Computer and related activities
51.0,10.0,cyan,2014,Germany,Wholesale trade and commission trade
54.902,-7.382,cyan,2014,Ireland,Computer and related activities
,,cyan,2014,Ireland,Computer and related activities
51.0,10.0,cyan,2014,Germany,"Sale, maintenance, repair of motor vehicles"
37.0156,101.832,cyan,2014,China,Manufacture of motor vehicles
,,cyan,2014,China,Manufacture of motor vehicles
40.2,-3.5,cyan,2014,Spain,Hotels and restaurants
42.732,-97.962,cyan,2014,USA,Health and social work
,,cyan,2014,USA,Health and social work
47.0,2.0,cyan,2014,France,Hotels and restaurants
42.732,-97.962,cyan,2014,USA,Health and social work
,,cyan,2014,USA,Health and social work
14.0,101.0,cyan,2014,RoW Asia and Pacific,Wholesale trade and commission trade
54.902,-7.382,cyan,2014,Ireland,Computer and related activities
,,cyan,2014,Ireland,Computer and related activities
40.83,-98.58,cyan,2014,USA,Hotels and restaurants
37.0156,101.832,cyan,2014,China,Manufacture of furniture
,,cyan,2014,China,Manufacture of furniture
14.0,101.0,cyan,2014,RoW Asia and Pacific,Construction
45.098,2.618,cyan,2014,France,Construction
,,cyan,2014,France,Construction
47.0,2.0,cyan,2014,France,Wholesale trade and commission trade
54.902,-7.382,cyan,2014,Ireland,Computer and related activities
,,cyan,2014,Ireland,Computer and related activities
40.83,-98.58,cyan,2014,USA,Hotels and restaurants
37.902,128.618,cyan,2014,South Korea,Other service activities
,,cyan,2014,South Korea,Other service activities
40.2,-3.5,cyan,2014,Spain,Hotels and restaurants
48.902,2.618,cyan,2014,France,Public administration and defence; social security
,,cyan,2014,France,Public administration and defence; social security
-25.5,135.0,cyan,2014,Australia,Wholesale trade and commission trade
15.1756,99.382,cyan,2014,RoW Asia and Pacific,Chemicals
,,cyan,2014,RoW Asia and Pacific,Chemicals
35.84,103.45,cyan,2014,China,Wholesale trade and commission trade
37.902,128.618,cyan,2014,South Korea,Post and telecommunications
,,cyan,2014,South Korea,Post and telecommunications
14.0,101.0,cyan,2014,RoW Asia and Pacific,Wholesale trade and commission trade
-2.902,115.618,cyan,2014,Indonesia,Construction
,,cyan,2014,Indonesia,Construction
40.83,-98.58,cyan,2014,USA,Hotels and restaurants
37.0156,101.832,cyan,2014,China,Manufacture of communication equipment
,,cyan,2014,China,Manufacture of communication equipment
14.0,101.0,cyan,2014,RoW Asia and Pacific,Wholesale trade and commission trade
37.902,128.618,cyan,2014,South Korea,Post and telecommunications
,,cyan,2014,South Korea,Post and telecommunications
46.8,8.23,cyan,2014,Switzerland,"Retail trade, except of motor vehicles"
56.502,-1.382,cyan,2014,United Kingdom,Air transport
,,cyan,2014,United Kingdom,Air transport
-25.5,135.0,cyan,2014,Australia,Hotels and restaurants
37.742,104.068,cyan,2014,China,Public administration and defence; social security
,,cyan,2014,China,Public administration and defence; social security
40.83,-98.58,cyan,2014,USA,Hotels and restaurants
37.742,104.068,cyan,2014,China,Supporting and auxiliary transport activities
,,cyan,2014,China,Supporting and auxiliary transport activities
47.0,2.0,cyan,2014,France,Hotels and restaurants
37.902,128.618,cyan,2014,South Korea,Other service activities
,,cyan,2014,South Korea,Other service activities
40.83,-98.58,cyan,2014,USA,Hotels and restaurants
48.902,2.618,cyan,2014,France,Computer and related activities
,,cyan,2014,France,Computer and related activities
40.83,-98.58,cyan,2014,USA,Hotels and restaurants
48.902,2.618,cyan,2014,France,Activities of membership organisation
,,cyan,2014,France,Activities of membership organisation
40.83,-98.58,cyan,2014,USA,Hotels and restaurants
52.1756,8.382,cyan,2014,Germany,Manufacture of fabricated metal products
,,cyan,2014,Germany,Manufacture of fabricated metal products
40.2,-3.5,cyan,2014,Spain,Hotels and restaurants
42.732,-97.962,cyan,2014,USA,Financial intermediation
,,cyan,2014,USA,Financial intermediation
47.0,2.0,cyan,2014,France,Hotels and restaurants
42.732,-97.962,cyan,2014,USA,Financial intermediation
,,cyan,2014,USA,Financial intermediation
14.0,101.0,cyan,2014,RoW Asia and Pacific,Wholesale trade and commission trade
-27.098,24.618,cyan,2014,South Africa,Real estate activities
,,cyan,2014,South Africa,Real estate activities
40.83,-98.58,cyan,2014,USA,Hotels and restaurants
52.902,10.618,cyan,2014,Germany,Health and social work
,,cyan,2014,Germany,Health and social work
4.0,-73.25,purple,2014,RoW America,Insurance and pension funding
42.732,-97.962,purple,2014,USA,Insurance and pension funding
,,purple,2014,USA,Insurance and pension funding
40.83,-98.58,purple,2014,USA,Other business activities
52.902,10.618,purple,2014,Germany,Other business activities
,,purple,2014,Germany,Other business activities
54.6,-2.0,purple,2014,United Kingdom,Insurance and pension funding
42.732,-97.962,purple,2014,USA,Insurance and pension funding
,,purple,2014,USA,Insurance and pension funding
4.0,-73.25,purple,2014,RoW America,Insurance and pension funding
42.732,-97.962,purple,2014,USA,Health and social work
,,purple,2014,USA,Health and social work
51.0,10.0,purple,2014,Germany,Research and development
42.732,-97.962,purple,2014,USA,Public administration and defence; social security
,,purple,2014,USA,Public administration and defence; social security
40.83,-98.58,purple,2014,USA,Air transport
35.84,105.45,purple,2014,China,Cultivation of paddy rice
,,purple,2014,China,Cultivation of paddy rice
54.6,-2.0,purple,2014,United Kingdom,Insurance and pension funding
42.732,-97.962,purple,2014,USA,Health and social work
,,purple,2014,USA,Health and social work
40.83,-98.58,purple,2014,USA,Other business activities
56.502,-1.382,purple,2014,United Kingdom,Other business activities
,,purple,2014,United Kingdom,Other business activities
53.0,-8.0,purple,2014,Ireland,Insurance and pension funding
42.732,-97.962,purple,2014,USA,Insurance and pension funding
,,purple,2014,USA,Insurance and pension funding
40.83,-98.58,purple,2014,USA,Financial intermediation
56.502,-1.382,purple,2014,United Kingdom,Real estate activities
,,purple,2014,United Kingdom,Real estate activities
54.6,-2.0,purple,2014,United Kingdom,Other business activities
42.732,-97.962,purple,2014,USA,Public administration and defence; social security
,,purple,2014,USA,Public administration and defence; social security
40.83,-98.58,purple,2014,USA,Other business activities
51.098,-7.382,purple,2014,Ireland,Wholesale trade and commission trade
,,purple,2014,Ireland,Wholesale trade and commission trade
14.0,101.0,purple,2014,RoW Asia and Pacific,Sea and coastal water transport
36.902,136.618,purple,2014,Japan,Sea and coastal water transport
,,purple,2014,Japan,Sea and coastal water transport
35.84,103.45,purple,2014,China,Sea and coastal water transport
36.902,136.618,purple,2014,Japan,Sea and coastal water transport
,,purple,2014,Japan,Sea and coastal water transport
47.0,2.0,purple,2014,France,Research and development
42.732,-97.962,purple,2014,USA,Public administration and defence; social security
,,purple,2014,USA,Public administration and defence; social security
14.0,101.0,purple,2014,RoW Asia and Pacific,Sea and coastal water transport
37.902,128.618,purple,2014,South Korea,Sea and coastal water transport
,,purple,2014,South Korea,Sea and coastal water transport
35.84,103.45,purple,2014,China,Sea and coastal water transport
